Filter1;Start1;End1;Filter2;Start2;End2;;;
EMMA;2024-01-25T01:00:00Z;2024-01-25T03:00:00Z;C-NMS;2024-01-25T00:00:00Z;2024-01-25T04:00:00Z;;;
EMMA;2024-01-25T01:00:00Z;2024-01-25T03:00:00Z;MileStone;2024-01-25T02:00:00Z;2024-01-25T04:00:00Z;;;
EMMA;2024-01-25T16:00:00Z;2024-01-25T20:00:00Z;NFM-P;2024-01-25T16:00:00Z;2024-01-25T20:00:00Z;;;
EMMA;2024-01-25T16:00:00Z;2024-01-25T20:00:00Z;DICA;2024-01-25T19:00:00Z;2024-01-25T21:00:00Z;;;
EMMA;2024-01-25T16:00:00Z;2024-01-25T20:00:00Z;ADVA;2024-01-25T19:00:00Z;2024-01-25T21:00:00Z;;;
EMMA;2024-01-25T16:00:00Z;2024-01-25T20:00:00Z;Stonebranch;2024-01-25T20:00:00Z;2024-01-25T22:00:00Z;;;
EMMA;2024-01-28T18:00:00Z;2024-01-28T20:00:00Z;SCOM;2024-01-28T18:00:00Z;2024-01-28T20:00:00Z;;;
EMMA;2024-01-28T18:00:00Z;2024-01-28T20:00:00Z;local6;2024-01-28T18:00:00Z;2024-01-28T20:00:00Z;;;
EMMA;2024-01-28T18:00:00Z;2024-01-28T20:00:00Z;CA_Spectrum;2024-01-28T18:00:00Z;2024-01-28T20:00:00Z;;;
EMMA;2024-01-29T22:00:00Z;2024-01-30T00:00:00Z;Stonebranch;2024-01-29T20:00:00Z;2024-01-29T22:00:00Z;;;
EMMA;2024-01-29T22:00:00Z;2024-01-30T00:00:00Z;Impact;2024-01-29T22:00:00Z;2024-01-30T00:00:00Z;;;
EMMA;2024-01-29T22:00:00Z;2024-01-30T00:00:00Z;HA;2024-01-29T22:00:00Z;2024-01-30T02:00:00Z;;;
EMMA;2024-01-29T22:00:00Z;2024-01-30T00:00:00Z;SCOM;2024-01-29T23:00:00Z;2024-01-30T02:00:00Z;;;
EMMA;2024-01-29T22:00:00Z;2024-01-30T00:00:00Z;Zabbix;2024-01-29T23:00:00Z;2024-01-30T02:00:00Z;;;
EMMA;2024-01-29T22:00:00Z;2024-01-30T00:00:00Z;DICA;2024-01-30T00:00:00Z;2024-01-30T02:00:00Z;;;
EMMA;2024-01-30T04:00:00Z;2024-01-30T06:00:00Z;C-NMS;2024-01-30T01:00:00Z;2024-01-30T06:00:00Z;;;
EMMA;2024-01-30T04:00:00Z;2024-01-30T06:00:00Z;HA;2024-01-30T05:00:00Z;2024-01-30T07:00:00Z;;;
EMMA;2024-01-31T04:00:00Z;2024-01-31T06:00:00Z;C-NMS;2024-01-31T01:00:00Z;2024-01-31T04:00:00Z;;;
EMMA;2024-01-31T04:00:00Z;2024-01-31T06:00:00Z;SCADA;2024-01-31T04:00:00Z;2024-01-31T06:00:00Z;;;
EMMA;2024-01-31T04:00:00Z;2024-01-31T06:00:00Z;MileStone;2024-01-31T04:00:00Z;2024-01-31T07:00:00Z;;;
EMMA;2024-01-31T04:00:00Z;2024-01-31T06:00:00Z;Zabbix;2024-01-31T05:00:00Z;2024-01-31T07:00:00Z;;;
EMMA;2024-01-31T04:00:00Z;2024-01-31T06:00:00Z;HA;2024-01-31T05:00:00Z;2024-01-31T07:00:00Z;;;
EMMA;2024-01-31T04:00:00Z;2024-01-31T06:00:00Z;DICA;2024-01-31T05:00:00Z;2024-01-31T07:00:00Z;;;
EMMA;2024-02-01T02:00:00Z;2024-02-01T06:00:00Z;SCOM;2024-01-31T21:00:00Z;2024-02-01T03:00:00Z;;;
EMMA;2024-02-01T02:00:00Z;2024-02-01T06:00:00Z;Zabbix;2024-01-31T23:00:00Z;2024-02-01T03:00:00Z;;;
EMMA;2024-02-01T02:00:00Z;2024-02-01T06:00:00Z;HA;2024-02-01T00:00:00Z;2024-02-01T02:00:00Z;;;
EMMA;2024-02-01T02:00:00Z;2024-02-01T06:00:00Z;CA_Spectrum;2024-02-01T01:00:00Z;2024-02-01T03:00:00Z;;;
EMMA;2024-02-01T02:00:00Z;2024-02-01T06:00:00Z;C-NMS;2024-02-01T01:00:00Z;2024-02-01T04:00:00Z;;;
EMMA;2024-02-01T02:00:00Z;2024-02-01T06:00:00Z;NetAct;2024-02-01T02:00:00Z;2024-02-01T04:00:00Z;;;
EMMA;2024-02-01T02:00:00Z;2024-02-01T06:00:00Z;HA;2024-02-01T05:00:00Z;2024-02-01T07:00:00Z;;;
EMMA;2024-02-01T02:00:00Z;2024-02-01T06:00:00Z;MileStone;2024-02-01T06:00:00Z;2024-02-01T08:00:00Z;;;
EMMA;2024-02-01T02:00:00Z;2024-02-01T06:00:00Z;CA_Spectrum;2024-02-01T06:00:00Z;2024-02-01T10:00:00Z;;;
EMMA;2024-02-02T08:00:00Z;2024-02-02T11:00:00Z;SCADA;2024-02-02T07:00:00Z;2024-02-02T09:00:00Z;;;
EMMA;2024-02-02T08:00:00Z;2024-02-02T11:00:00Z;SCOM;2024-02-02T08:00:00Z;2024-02-02T12:00:00Z;;;
EMMA;2024-02-02T08:00:00Z;2024-02-02T11:00:00Z;EML;2024-02-02T09:00:00Z;2024-02-02T11:00:00Z;;;
EMMA;2024-02-02T08:00:00Z;2024-02-02T11:00:00Z;StruxureWare;2024-02-02T09:00:00Z;2024-02-02T11:00:00Z;;;
EMMA;2024-02-02T08:00:00Z;2024-02-02T11:00:00Z;SDH;2024-02-02T09:00:00Z;2024-02-02T11:00:00Z;;;
EMMA;2024-02-02T08:00:00Z;2024-02-02T11:00:00Z;LucentOMS;2024-02-02T09:00:00Z;2024-02-02T12:00:00Z;;;
EMMA;2024-02-02T08:00:00Z;2024-02-02T11:00:00Z;CA_Spectrum;2024-02-02T09:00:00Z;2024-02-02T12:00:00Z;;;
EMMA;2024-02-02T08:00:00Z;2024-02-02T11:00:00Z;NetAct;2024-02-02T09:00:00Z;2024-02-02T12:00:00Z;;;
EMMA;2024-02-02T08:00:00Z;2024-02-02T11:00:00Z;Impact;2024-02-02T09:00:00Z;2024-02-02T12:00:00Z;;;
EMMA;2024-02-02T08:00:00Z;2024-02-02T11:00:00Z;HA;2024-02-02T10:00:00Z;2024-02-02T12:00:00Z;;;
EMMA;2024-02-02T08:00:00Z;2024-02-02T11:00:00Z;DICA;2024-02-02T10:00:00Z;2024-02-02T12:00:00Z;;;
EMMA;2024-02-02T08:00:00Z;2024-02-02T11:00:00Z;Zabbix;2024-02-02T10:00:00Z;2024-02-02T14:00:00Z;;;
EMMA;2024-02-02T08:00:00Z;2024-02-02T11:00:00Z;MileStone;2024-02-02T10:00:00Z;2024-02-02T14:00:00Z;;;
EMMA;2024-02-02T12:00:00Z;2024-02-02T14:00:00Z;SCOM;2024-02-02T08:00:00Z;2024-02-02T12:00:00Z;;;
EMMA;2024-02-02T12:00:00Z;2024-02-02T14:00:00Z;LucentOMS;2024-02-02T09:00:00Z;2024-02-02T12:00:00Z;;;
EMMA;2024-02-02T12:00:00Z;2024-02-02T14:00:00Z;CA_Spectrum;2024-02-02T09:00:00Z;2024-02-02T12:00:00Z;;;
EMMA;2024-02-02T12:00:00Z;2024-02-02T14:00:00Z;NetAct;2024-02-02T09:00:00Z;2024-02-02T12:00:00Z;;;
EMMA;2024-02-02T12:00:00Z;2024-02-02T14:00:00Z;Impact;2024-02-02T09:00:00Z;2024-02-02T12:00:00Z;;;
EMMA;2024-02-02T12:00:00Z;2024-02-02T14:00:00Z;HA;2024-02-02T10:00:00Z;2024-02-02T12:00:00Z;;;
EMMA;2024-02-02T12:00:00Z;2024-02-02T14:00:00Z;DICA;2024-02-02T10:00:00Z;2024-02-02T12:00:00Z;;;
EMMA;2024-02-02T12:00:00Z;2024-02-02T14:00:00Z;Zabbix;2024-02-02T10:00:00Z;2024-02-02T14:00:00Z;;;
EMMA;2024-02-02T12:00:00Z;2024-02-02T14:00:00Z;MileStone;2024-02-02T10:00:00Z;2024-02-02T14:00:00Z;;;
EMMA;2024-02-02T12:00:00Z;2024-02-02T14:00:00Z;Stonebranch;2024-02-02T14:00:00Z;2024-02-02T17:00:00Z;;;
EMMA;2024-02-04T08:00:00Z;2024-02-04T10:00:00Z;MileStone;2024-02-04T09:00:00Z;2024-02-04T11:00:00Z;;;
EMMA;2024-02-04T08:00:00Z;2024-02-04T10:00:00Z;C-NMS;2024-02-04T10:00:00Z;2024-02-04T12:00:00Z;;;
EMMA;2024-02-04T08:00:00Z;2024-02-04T10:00:00Z;SCOM;2024-02-04T10:00:00Z;2024-02-04T12:00:00Z;;;
EMMA;2024-02-04T08:00:00Z;2024-02-04T10:00:00Z;EML;2024-02-04T10:00:00Z;2024-02-04T12:00:00Z;;;
EMMA;2024-02-05T01:00:00Z;2024-02-05T03:00:00Z;SCOM;2024-02-04T21:00:00Z;2024-02-05T03:00:00Z;;;
EMMA;2024-02-05T01:00:00Z;2024-02-05T03:00:00Z;Zabbix;2024-02-04T23:00:00Z;2024-02-05T04:00:00Z;;;
EMMA;2024-02-05T01:00:00Z;2024-02-05T03:00:00Z;HA;2024-02-05T00:00:00Z;2024-02-05T02:00:00Z;;;
EMMA;2024-02-05T01:00:00Z;2024-02-05T03:00:00Z;CA_Spectrum;2024-02-05T01:00:00Z;2024-02-05T03:00:00Z;;;
EMMA;2024-02-05T01:00:00Z;2024-02-05T03:00:00Z;Impact;2024-02-05T01:00:00Z;2024-02-05T03:00:00Z;;;
EMMA;2024-02-05T01:00:00Z;2024-02-05T03:00:00Z;C-NMS;2024-02-05T01:00:00Z;2024-02-05T04:00:00Z;;;
EMMA;2024-02-05T04:00:00Z;2024-02-05T06:00:00Z;Zabbix;2024-02-04T23:00:00Z;2024-02-05T04:00:00Z;;;
EMMA;2024-02-05T04:00:00Z;2024-02-05T06:00:00Z;C-NMS;2024-02-05T01:00:00Z;2024-02-05T04:00:00Z;;;
EMMA;2024-02-05T04:00:00Z;2024-02-05T06:00:00Z;HA;2024-02-05T05:00:00Z;2024-02-05T07:00:00Z;;;
EMMA;2024-02-05T16:00:00Z;2024-02-05T18:00:00Z;MileStone;2024-02-05T07:00:00Z;2024-02-05T17:00:00Z;;;
EMMA;2024-02-05T16:00:00Z;2024-02-05T18:00:00Z;Impact;2024-02-05T09:00:00Z;2024-02-05T16:00:00Z;;;
EMMA;2024-02-05T16:00:00Z;2024-02-05T18:00:00Z;SCOM;2024-02-05T13:00:00Z;2024-02-05T17:00:00Z;;;
EMMA;2024-02-05T16:00:00Z;2024-02-05T18:00:00Z;SkyWalker;2024-02-05T14:00:00Z;2024-02-05T18:00:00Z;;;
EMMA;2024-02-07T01:00:00Z;2024-02-07T03:00:00Z;SCOM;2024-02-06T22:00:00Z;2024-02-07T02:00:00Z;;;
EMMA;2024-02-07T01:00:00Z;2024-02-07T03:00:00Z;NFM-P;2024-02-06T22:00:00Z;2024-02-07T02:00:00Z;;;
EMMA;2024-02-07T01:00:00Z;2024-02-07T03:00:00Z;NetAct;2024-02-06T23:00:00Z;2024-02-07T01:00:00Z;;;
EMMA;2024-02-07T01:00:00Z;2024-02-07T03:00:00Z;Zabbix;2024-02-06T23:00:00Z;2024-02-07T02:00:00Z;;;
EMMA;2024-02-07T01:00:00Z;2024-02-07T03:00:00Z;MileStone;2024-02-06T23:00:00Z;2024-02-07T03:00:00Z;;;
EMMA;2024-02-07T01:00:00Z;2024-02-07T03:00:00Z;HA;2024-02-07T00:00:00Z;2024-02-07T02:00:00Z;;;
EMMA;2024-02-07T01:00:00Z;2024-02-07T03:00:00Z;LucentOMS;2024-02-07T01:00:00Z;2024-02-07T03:00:00Z;;;
EMMA;2024-02-07T01:00:00Z;2024-02-07T03:00:00Z;C-NMS;2024-02-07T01:00:00Z;2024-02-07T04:00:00Z;;;
EMMA;2024-02-09T22:00:00Z;2024-02-10T00:00:00Z;MileStone;2024-02-09T20:00:00Z;2024-02-09T22:00:00Z;;;
EMMA;2024-02-09T22:00:00Z;2024-02-10T00:00:00Z;SCOM;2024-02-09T23:00:00Z;2024-02-10T02:00:00Z;;;
EMMA;2024-02-09T22:00:00Z;2024-02-10T00:00:00Z;Zabbix;2024-02-09T23:00:00Z;2024-02-10T02:00:00Z;;;
EMMA;2024-02-09T22:00:00Z;2024-02-10T00:00:00Z;LucentOMS;2024-02-10T00:00:00Z;2024-02-10T02:00:00Z;;;
EMMA;2024-02-09T22:00:00Z;2024-02-10T00:00:00Z;HA;2024-02-10T00:00:00Z;2024-02-10T02:00:00Z;;;
EMMA;2024-02-09T22:00:00Z;2024-02-10T00:00:00Z;NFM-P;2024-02-10T00:00:00Z;2024-02-10T02:00:00Z;;;
EMMA;2024-02-09T22:00:00Z;2024-02-10T00:00:00Z;EML;2024-02-10T00:00:00Z;2024-02-10T02:00:00Z;;;
EMMA;2024-02-09T22:00:00Z;2024-02-10T00:00:00Z;SDH;2024-02-10T00:00:00Z;2024-02-10T02:00:00Z;;;
EMMA;2024-02-09T22:00:00Z;2024-02-10T00:00:00Z;NetAct;2024-02-10T00:00:00Z;2024-02-10T04:00:00Z;;;
EMMA;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;SDH;2024-02-10T21:00:00Z;2024-02-11T00:00:00Z;;;
EMMA;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;SCOM;2024-02-10T21:00:00Z;2024-02-11T01:00:00Z;;;
EMMA;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;DICA;2024-02-10T21:00:00Z;2024-02-11T01:00:00Z;;;
EMMA;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;EML;2024-02-10T21:00:00Z;2024-02-11T01:00:00Z;;;
EMMA;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;LucentOMS;2024-02-10T21:00:00Z;2024-02-11T02:00:00Z;;;
EMMA;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;NFM-P;2024-02-10T22:00:00Z;2024-02-11T00:00:00Z;;;
EMMA;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;MileStone;2024-02-10T22:00:00Z;2024-02-11T02:00:00Z;;;
EMMA;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;CA_Spectrum;2024-02-10T22:00:00Z;2024-02-11T06:00:00Z;;;
EMMA;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;UNEM;2024-02-10T23:00:00Z;2024-02-11T03:00:00Z;;;
EMMA;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;Zabbix;2024-02-10T23:00:00Z;2024-02-11T04:00:00Z;;;
EMMA;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;Impact;2024-02-10T23:00:00Z;2024-02-11T04:00:00Z;;;
EMMA;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;NetAct;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;;;
EMMA;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;HA;2024-02-11T00:00:00Z;2024-02-11T04:00:00Z;;;
EMMA;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;C-NMS;2024-02-11T01:00:00Z;2024-02-11T04:00:00Z;;;
EMMA;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;PEM;2024-02-11T01:00:00Z;2024-02-11T04:00:00Z;;;
EMMA;2024-02-11T00:00:00Z;2024-02-11T02:00:00Z;local6;2024-02-11T02:00:00Z;2024-02-11T04:00:00Z;;;
EMMA;2024-02-11T21:00:00Z;2024-02-11T23:00:00Z;EML;2024-02-11T17:00:00Z;2024-02-11T22:00:00Z;;;
EMMA;2024-02-11T21:00:00Z;2024-02-11T23:00:00Z;SCOM;2024-02-11T17:00:00Z;2024-02-12T02:00:00Z;;;
EMMA;2024-02-11T21:00:00Z;2024-02-11T23:00:00Z;DICA;2024-02-11T19:00:00Z;2024-02-11T21:00:00Z;;;
EMMA;2024-02-11T21:00:00Z;2024-02-11T23:00:00Z;LucentOMS;2024-02-11T20:00:00Z;2024-02-11T22:00:00Z;;;
EMMA;2024-02-11T21:00:00Z;2024-02-11T23:00:00Z;Zabbix;2024-02-11T20:00:00Z;2024-02-11T22:00:00Z;;;
EMMA;2024-02-11T21:00:00Z;2024-02-11T23:00:00Z;SDH;2024-02-11T20:00:00Z;2024-02-11T22:00:00Z;;;
EMMA;2024-02-11T21:00:00Z;2024-02-11T23:00:00Z;Impact;2024-02-11T20:00:00Z;2024-02-11T23:00:00Z;;;
EMMA;2024-02-11T21:00:00Z;2024-02-11T23:00:00Z;MileStone;2024-02-11T21:00:00Z;2024-02-11T23:00:00Z;;;
EMMA;2024-02-11T21:00:00Z;2024-02-11T23:00:00Z;StruxureWare;2024-02-11T21:00:00Z;2024-02-11T23:00:00Z;;;
EMMA;2024-02-11T21:00:00Z;2024-02-11T23:00:00Z;HA;2024-02-11T22:00:00Z;2024-02-12T02:00:00Z;;;
EMMA;2024-02-11T21:00:00Z;2024-02-11T23:00:00Z;NetAct;2024-02-11T23:00:00Z;2024-02-12T01:00:00Z;;;
EMMA;2024-02-11T21:00:00Z;2024-02-11T23:00:00Z;C-NMS;2024-02-11T23:00:00Z;2024-02-12T03:00:00Z;;;
EMMA;2024-02-11T21:00:00Z;2024-02-11T23:00:00Z;Zabbix;2024-02-11T23:00:00Z;2024-02-12T03:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;SCADA;2024-02-12T07:00:00Z;2024-02-12T09:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;OCC;2024-02-12T08:00:00Z;2024-02-12T10:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;NFM-P;2024-02-12T08:00:00Z;2024-02-12T10:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;Zabbix;2024-02-12T08:00:00Z;2024-02-12T11:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;HA;2024-02-12T08:00:00Z;2024-02-12T11:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;DICA;2024-02-12T08:00:00Z;2024-02-12T11:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;SCOM;2024-02-12T08:00:00Z;2024-02-12T12:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;UNEM;2024-02-12T08:00:00Z;2024-02-12T14:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;local6;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;SkyWalker;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;MileStone;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;SolMan;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;LucentOMS;2024-02-12T09:00:00Z;2024-02-12T13:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;EML;2024-02-12T09:00:00Z;2024-02-12T13:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;SDH;2024-02-12T09:00:00Z;2024-02-12T13:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;CA_Spectrum;2024-02-12T09:00:00Z;2024-02-12T15:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;Impact;2024-02-12T09:00:00Z;2024-02-12T15:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;NetAct;2024-02-12T10:00:00Z;2024-02-12T13:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;StruxureWare;2024-02-12T10:00:00Z;2024-02-12T13:00:00Z;;;
EMMA;2024-02-12T09:00:00Z;2024-02-12T11:00:00Z;NFM-P;2024-02-12T11:00:00Z;2024-02-12T14:00:00Z;;;
EMMA;2024-02-19T03:00:00Z;2024-02-19T05:00:00Z;SCOM;2024-02-18T20:00:00Z;2024-02-19T03:00:00Z;;;
EMMA;2024-02-19T03:00:00Z;2024-02-19T05:00:00Z;Zabbix;2024-02-18T23:00:00Z;2024-02-19T03:00:00Z;;;
EMMA;2024-02-19T03:00:00Z;2024-02-19T05:00:00Z;C-NMS;2024-02-19T01:00:00Z;2024-02-19T06:00:00Z;;;
EMMA;2024-02-19T03:00:00Z;2024-02-19T05:00:00Z;HA;2024-02-19T05:00:00Z;2024-02-19T07:00:00Z;;;
EMMA;2024-02-19T14:00:00Z;2024-02-19T16:00:00Z;NetAct;2024-02-19T08:00:00Z;2024-02-19T14:00:00Z;;;
EMMA;2024-02-19T14:00:00Z;2024-02-19T16:00:00Z;LucentOMS;2024-02-19T09:00:00Z;2024-02-19T15:00:00Z;;;
EMMA;2024-02-19T14:00:00Z;2024-02-19T16:00:00Z;DICA;2024-02-19T10:00:00Z;2024-02-19T14:00:00Z;;;
EMMA;2024-02-19T14:00:00Z;2024-02-19T16:00:00Z;MileStone;2024-02-19T10:00:00Z;2024-02-19T15:00:00Z;;;
EMMA;2024-02-19T14:00:00Z;2024-02-19T16:00:00Z;EML;2024-02-19T11:00:00Z;2024-02-19T15:00:00Z;;;
EMMA;2024-02-19T14:00:00Z;2024-02-19T16:00:00Z;SDH;2024-02-19T11:00:00Z;2024-02-19T15:00:00Z;;;
EMMA;2024-02-19T14:00:00Z;2024-02-19T16:00:00Z;C-NMS;2024-02-19T12:00:00Z;2024-02-19T14:00:00Z;;;
EMMA;2024-02-20T01:00:00Z;2024-02-20T03:00:00Z;Zabbix;2024-02-19T22:00:00Z;2024-02-20T02:00:00Z;;;
EMMA;2024-02-20T01:00:00Z;2024-02-20T03:00:00Z;HA;2024-02-19T22:00:00Z;2024-02-20T02:00:00Z;;;
EMMA;2024-02-20T01:00:00Z;2024-02-20T03:00:00Z;SCOM;2024-02-19T23:00:00Z;2024-02-20T03:00:00Z;;;
EMMA;2024-02-20T01:00:00Z;2024-02-20T03:00:00Z;Stonebranch;2024-02-20T01:00:00Z;2024-02-20T03:00:00Z;;;
EMMA;2024-02-21T06:00:00Z;2024-02-21T08:00:00Z;C-NMS;2024-02-20T23:00:00Z;2024-02-21T06:00:00Z;;;
EMMA;2024-02-21T06:00:00Z;2024-02-21T08:00:00Z;SCOM;2024-02-21T05:00:00Z;2024-02-21T07:00:00Z;;;
EMMA;2024-02-21T06:00:00Z;2024-02-21T08:00:00Z;HA;2024-02-21T05:00:00Z;2024-02-21T07:00:00Z;;;
EMMA;2024-02-21T06:00:00Z;2024-02-21T08:00:00Z;MileStone;2024-02-21T08:00:00Z;2024-02-21T12:00:00Z;;;
EMMA;2024-02-21T10:00:00Z;2024-02-21T12:00:00Z;MileStone;2024-02-21T08:00:00Z;2024-02-21T12:00:00Z;;;
EMMA;2024-02-21T10:00:00Z;2024-02-21T12:00:00Z;LucentOMS;2024-02-21T09:00:00Z;2024-02-21T11:00:00Z;;;
EMMA;2024-02-21T10:00:00Z;2024-02-21T12:00:00Z;EML;2024-02-21T09:00:00Z;2024-02-21T11:00:00Z;;;
EMMA;2024-02-21T10:00:00Z;2024-02-21T12:00:00Z;SCOM;2024-02-21T09:00:00Z;2024-02-21T12:00:00Z;;;
EMMA;2024-02-21T10:00:00Z;2024-02-21T12:00:00Z;NetAct;2024-02-21T09:00:00Z;2024-02-21T12:00:00Z;;;
EMMA;2024-02-21T10:00:00Z;2024-02-21T12:00:00Z;CA_Spectrum;2024-02-21T09:00:00Z;2024-02-21T13:00:00Z;;;
EMMA;2024-02-21T10:00:00Z;2024-02-21T12:00:00Z;Impact;2024-02-21T09:00:00Z;2024-02-21T14:00:00Z;;;
EMMA;2024-02-21T10:00:00Z;2024-02-21T12:00:00Z;StruxureWare;2024-02-21T10:00:00Z;2024-02-21T12:00:00Z;;;
EMMA;2024-02-21T10:00:00Z;2024-02-21T12:00:00Z;Zabbix;2024-02-21T10:00:00Z;2024-02-21T14:00:00Z;;;
EMMA;2024-02-21T10:00:00Z;2024-02-21T12:00:00Z;HA;2024-02-21T10:00:00Z;2024-02-21T14:00:00Z;;;
EMMA;2024-02-21T10:00:00Z;2024-02-21T12:00:00Z;local6;2024-02-21T11:00:00Z;2024-02-21T13:00:00Z;;;
EMMA;2024-02-21T10:00:00Z;2024-02-21T12:00:00Z;WebSphere-MQ;2024-02-21T11:00:00Z;2024-02-21T13:00:00Z;;;
EMMA;2024-02-21T10:00:00Z;2024-02-21T12:00:00Z;NFM-P;2024-02-21T11:00:00Z;2024-02-21T14:00:00Z;;;
EMMA;2024-02-21T15:00:00Z;2024-02-21T17:00:00Z;CA_Spectrum;2024-02-21T14:00:00Z;2024-02-21T16:00:00Z;;;
EMMA;2024-02-21T15:00:00Z;2024-02-21T17:00:00Z;DICA;2024-02-21T14:00:00Z;2024-02-21T17:00:00Z;;;
EMMA;2024-02-21T15:00:00Z;2024-02-21T17:00:00Z;MileStone;2024-02-21T15:00:00Z;2024-02-21T17:00:00Z;;;
EMMA;2024-02-21T15:00:00Z;2024-02-21T17:00:00Z;EML;2024-02-21T15:00:00Z;2024-02-21T17:00:00Z;;;
EMMA;2024-02-21T15:00:00Z;2024-02-21T17:00:00Z;SDH;2024-02-21T15:00:00Z;2024-02-21T17:00:00Z;;;
EMMA;2024-02-21T15:00:00Z;2024-02-21T17:00:00Z;LucentOMS;2024-02-21T15:00:00Z;2024-02-21T18:00:00Z;;;
EMMA;2024-02-21T15:00:00Z;2024-02-21T17:00:00Z;UNEM;2024-02-21T15:00:00Z;2024-02-21T18:00:00Z;;;
EMMA;2024-02-21T15:00:00Z;2024-02-21T17:00:00Z;Zabbix;2024-02-21T16:00:00Z;2024-02-21T19:00:00Z;;;
EMMA;2024-02-21T15:00:00Z;2024-02-21T17:00:00Z;SCOM;2024-02-21T17:00:00Z;2024-02-21T20:00:00Z;;;
EMMA;2024-02-22T18:00:00Z;2024-02-22T20:00:00Z;Stonebranch;2024-02-22T15:00:00Z;2024-02-22T18:00:00Z;;;
EMMA;2024-02-22T18:00:00Z;2024-02-22T20:00:00Z;SCADA;2024-02-22T16:00:00Z;2024-02-22T18:00:00Z;;;
EMMA;2024-02-22T18:00:00Z;2024-02-22T20:00:00Z;DICA;2024-02-22T19:00:00Z;2024-02-22T21:00:00Z;;;
EMMA;2024-02-22T18:00:00Z;2024-02-22T20:00:00Z;SCADA;2024-02-22T19:00:00Z;2024-02-22T21:00:00Z;;;
EMMA;2024-02-22T18:00:00Z;2024-02-22T20:00:00Z;StruxureWare;2024-02-22T19:00:00Z;2024-02-22T21:00:00Z;;;
EMMA;2024-02-22T18:00:00Z;2024-02-22T20:00:00Z;Stonebranch;2024-02-22T20:00:00Z;2024-02-22T22:00:00Z;;;
EMMA;2024-02-22T18:00:00Z;2024-02-22T20:00:00Z;NetAct;2024-02-22T20:00:00Z;2024-02-22T22:00:00Z;;;
EMMA;2024-02-26T20:00:00Z;2024-02-26T22:00:00Z;LucentOMS;2024-02-26T17:00:00Z;2024-02-26T20:00:00Z;;;
EMMA;2024-02-26T20:00:00Z;2024-02-26T22:00:00Z;DICA;2024-02-26T19:00:00Z;2024-02-26T21:00:00Z;;;
EMMA;2024-02-26T20:00:00Z;2024-02-26T22:00:00Z;SCOM;2024-02-26T19:00:00Z;2024-02-26T23:00:00Z;;;
EMMA;2024-02-26T20:00:00Z;2024-02-26T22:00:00Z;Stonebranch;2024-02-26T20:00:00Z;2024-02-26T22:00:00Z;;;
